customer_id,city,gender,loyalty_tier,age,recency,frequency,monetary,avg_order_value,total_quantity,total_order,cancel_count,cancel_rate,avg_discount,avg_shipping_cost,cluster,cluster_label
CUST-003756,Bogor,Male,Bronze,25,315,5,3016200.0,603240.0,6,5,0,0.0,0.0,14600.0,2,Low Engagement Customer
CUST-003757,Medan,Female,Bronze,19,9,4,727200.0,181800.0,4,5,0,0.0,5.0,12600.0,2,Low Engagement Customer
CUST-003758,Malang,Male,Bronze,20,56,4,654600.0,163650.0,4,5,1,0.2,6.0,13000.0,1,At Risk Customer
CUST-003759,Jakarta,Male,Bronze,28,8,5,1525100.0,305020.0,8,5,0,0.0,6.0,10800.0,2,Low Engagement Customer
CUST-003760,Jakarta,Female,Bronze,49,540,4,774500.0,193625.0,5,5,0,0.0,16.0,14200.0,2,Low Engagement Customer
CUST-003761,Jakarta,Male,Bronze,26,44,3,1303700.0,434567.0,5,5,0,0.0,9.0,17400.0,2,Low Engagement Customer
CUST-003762,Jakarta,Female,Gold,32,38,25,25931000.0,1037240.0,35,32,3,0.0938,9.06,11562.0,0,High Value Customer
CUST-003763,Depok,Female,Bronze,30,505,4,1313600.0,328400.0,5,5,1,0.2,11.0,13600.0,1,At Risk Customer
CUST-003764,Surabaya,Male,Bronze,21,205,5,3411100.0,682220.0,6,5,0,0.0,9.0,12800.0,2,Low Engagement Customer
CUST-003765,Semarang,Female,Silver,27,46,9,5501700.0,611300.0,11,10,1,0.1,8.0,12300.0,2,Low Engagement Customer
CUST-003766,Palembang,Male,Bronze,20,164,5,3097000.0,619400.0,9,5,0,0.0,13.0,13200.0,2,Low Engagement Customer
CUST-003767,Palembang,Female,Bronze,24,32,5,1263100.0,252620.0,8,5,0,0.0,9.0,10200.0,2,Low Engagement Customer
CUST-003768,Bekasi,Male,Platinum,24,99,13,5333800.0,410292.0,15,14,1,0.0714,10.0,13286.0,2,Low Engagement Customer
CUST-003769,Jakarta,Male,Bronze,18,58,5,3475500.0,695100.0,11,5,0,0.0,14.0,14200.0,2,Low Engagement Customer
CUST-003770,Jakarta,Male,Bronze,45,65,4,588200.0,147050.0,5,5,0,0.0,7.0,9600.0,2,Low Engagement Customer
CUST-003771,Jakarta,Female,Silver,33,28,11,5584700.0,507700.0,16,14,1,0.0714,11.43,10429.0,2,Low Engagement Customer
CUST-003772,Jakarta,Female,Bronze,25,173,3,1415700.0,471900.0,5,5,1,0.2,4.0,14600.0,1,At Risk Customer
CUST-003773,Bandung,Male,Bronze,33,496,4,2141400.0,535350.0,6,5,1,0.2,14.0,13200.0,1,At Risk Customer
CUST-003774,Malang,Female,Silver,24,147,3,1295800.0,431933.0,6,5,1,0.2,5.0,12400.0,1,At Risk Customer
CUST-003775,Bandung,Female,Bronze,18,46,4,432600.0,108150.0,4,5,1,0.2,14.0,12000.0,1,At Risk Customer
CUST-003776,Medan,Female,Bronze,58,126,4,1252700.0,313175.0,4,5,1,0.2,12.0,12000.0,1,At Risk Customer
CUST-003777,Bekasi,Female,Silver,33,153,11,4568600.0,415327.0,17,14,3,0.2143,11.07,9857.0,1,At Risk Customer
CUST-003778,Bali,Female,Bronze,31,292,5,4652800.0,930560.0,7,5,0,0.0,11.0,10400.0,2,Low Engagement Customer
CUST-003779,Bogor,Female,Bronze,18,161,10,3430300.0,343030.0,11,10,0,0.0,11.0,10300.0,2,Low Engagement Customer
CUST-003780,Bekasi,Female,Silver,18,275,5,1067200.0,213440.0,6,5,0,0.0,8.0,14200.0,2,Low Engagement Customer
CUST-003781,Medan,Male,Bronze,46,124,4,3654100.0,913525.0,5,5,1,0.2,3.0,11800.0,1,At Risk Customer
CUST-003782,Surabaya,Male,Gold,45,62,5,4061100.0,812220.0,6,5,0,0.0,12.0,13000.0,2,Low Engagement Customer
CUST-003783,Semarang,Male,Bronze,38,272,5,1228700.0,245740.0,7,5,0,0.0,12.0,11400.0,2,Low Engagement Customer
CUST-003784,Jakarta,Female,Bronze,21,186,5,3971500.0,794300.0,7,5,0,0.0,11.0,15000.0,2,Low Engagement Customer
CUST-003785,Jakarta,Female,Bronze,45,220,2,2047200.0,1023600.0,2,5,2,0.4,8.0,13200.0,1,At Risk Customer
CUST-003786,Bali,Male,Silver,36,227,4,719800.0,179950.0,4,5,0,0.0,9.0,10200.0,2,Low Engagement Customer
CUST-003787,Medan,Female,Silver,37,157,4,5756100.0,1439025.0,8,5,0,0.0,11.0,15000.0,2,Low Engagement Customer
CUST-003788,Medan,Male,Platinum,36,53,32,14211600.0,444112.0,41,41,5,0.122,11.22,13610.0,0,High Value Customer
CUST-003789,Semarang,Male,Silver,18,57,5,3515700.0,703140.0,6,5,0,0.0,15.0,11200.0,2,Low Engagement Customer
CUST-003790,Medan,Unknown,Gold,21,240,3,750600.0,250200.0,3,5,1,0.2,12.0,13600.0,1,At Risk Customer
CUST-003791,Medan,Male,Bronze,27,487,5,2728400.0,545680.0,5,5,0,0.0,9.0,14600.0,2,Low Engagement Customer
CUST-003792,Bali,Male,Silver,37,8,4,925300.0,231325.0,4,5,1,0.2,9.0,12000.0,1,At Risk Customer
CUST-003793,Bekasi,Female,Bronze,19,87,4,2424300.0,606075.0,6,5,0,0.0,14.0,12600.0,2,Low Engagement Customer
CUST-003794,Jakarta,Female,Gold,30,58,11,1395200.0,126836.0,12,19,6,0.3158,11.84,14263.0,1,At Risk Customer
CUST-003795,Surabaya,Male,Silver,30,279,4,2463900.0,615975.0,5,5,1,0.2,5.0,9400.0,1,At Risk Customer
CUST-003796,Palembang,Female,Silver,39,76,4,3273800.0,818450.0,5,5,0,0.0,9.0,17800.0,2,Low Engagement Customer
CUST-003797,Makassar,Female,Bronze,38,121,5,1501200.0,300240.0,5,5,0,0.0,2.0,14000.0,2,Low Engagement Customer
CUST-003798,Tangerang,Male,Bronze,22,110,4,2635700.0,658925.0,4,5,0,0.0,4.0,16800.0,2,Low Engagement Customer
CUST-003799,Depok,Male,Bronze,45,90,5,3182300.0,636460.0,8,5,0,0.0,18.0,5400.0,2,Low Engagement Customer
CUST-003800,Depok,Female,Silver,21,101,4,898200.0,224550.0,8,5,1,0.2,5.0,12000.0,1,At Risk Customer
CUST-003801,Balikpapan,Male,Platinum,41,6,118,55290400.0,468563.0,153,150,18,0.12,9.83,12393.0,3,Top Spender
CUST-003802,Tangerang,Female,Bronze,27,171,2,682600.0,341300.0,2,5,1,0.2,5.0,14000.0,1,At Risk Customer
CUST-003803,Surabaya,Female,Bronze,33,547,3,3246100.0,1082033.0,6,5,2,0.4,13.0,12000.0,1,At Risk Customer
CUST-003804,Yogyakarta,Unknown,Bronze,31,26,8,2553200.0,319150.0,12,10,1,0.1,10.0,14600.0,2,Low Engagement Customer
CUST-003805,Surabaya,Male,Silver,33,1,55,19357400.0,351953.0,71,68,7,0.1029,9.63,11618.0,0,High Value Customer
CUST-003806,Bali,Unknown,Silver,38,122,4,3821100.0,955275.0,5,5,1,0.2,10.0,11800.0,1,At Risk Customer
CUST-003807,Bekasi,Male,Bronze,35,15,8,6007500.0,750938.0,15,10,1,0.1,6.0,9500.0,2,Low Engagement Customer
CUST-003808,Jakarta,Male,Platinum,39,1,63,33019000.0,524111.0,93,82,10,0.122,11.65,12573.0,0,High Value Customer
CUST-003809,Tangerang,Male,Silver,36,133,5,3059300.0,611860.0,6,5,0,0.0,5.0,11000.0,2,Low Engagement Customer
CUST-003810,Medan,Male,Bronze,20,119,4,6302900.0,1575725.0,7,5,1,0.2,5.0,11800.0,1,At Risk Customer
CUST-003811,Bogor,Female,Bronze,34,421,2,741800.0,370900.0,3,5,1,0.2,6.0,14000.0,1,At Risk Customer
CUST-003812,Medan,Male,Gold,26,68,18,9343200.0,519067.0,22,19,1,0.0526,5.0,12158.0,2,Low Engagement Customer
CUST-003813,Jakarta,Male,Gold,22,7,37,19980000.0,540000.0,47,46,4,0.087,9.67,12130.0,0,High Value Customer
CUST-003814,Surabaya,Female,Silver,29,500,4,1836600.0,459150.0,6,5,1,0.2,4.0,14400.0,1,At Risk Customer
CUST-003815,Bandung,Male,Bronze,33,268,4,2676700.0,669175.0,6,5,1,0.2,7.0,9000.0,1,At Risk Customer
CUST-003816,Semarang,Female,Bronze,34,27,16,3526400.0,220400.0,18,23,4,0.1739,13.91,12087.0,2,Low Engagement Customer
CUST-003817,Jakarta,Male,Bronze,41,5,11,5350400.0,486400.0,14,14,1,0.0714,13.21,12286.0,2,Low Engagement Customer
CUST-003818,Medan,Female,Silver,43,136,10,2634800.0,263480.0,12,10,0,0.0,6.0,12500.0,2,Low Engagement Customer
CUST-003819,Medan,Female,Bronze,35,72,5,1904100.0,380820.0,8,5,0,0.0,18.0,9600.0,2,Low Engagement Customer
CUST-003820,Bekasi,Male,Silver,32,384,5,4458300.0,891660.0,9,5,0,0.0,9.0,13400.0,2,Low Engagement Customer
CUST-003821,Surabaya,Male,Bronze,32,155,3,450400.0,150133.0,4,5,2,0.4,11.0,9800.0,1,At Risk Customer
CUST-003822,Medan,Male,Bronze,38,182,4,2966200.0,741550.0,7,5,1,0.2,8.0,21400.0,1,At Risk Customer
CUST-003823,Bandung,Female,Bronze,36,466,4,2431400.0,607850.0,4,5,1,0.2,6.0,20400.0,1,At Risk Customer
CUST-003824,Semarang,Male,Bronze,31,83,4,1322000.0,330500.0,5,5,0,0.0,15.0,12200.0,2,Low Engagement Customer
CUST-003825,Bekasi,Male,Silver,51,350,2,1159600.0,579800.0,2,5,1,0.2,7.0,12600.0,1,At Risk Customer
CUST-003826,Palembang,Male,Bronze,27,28,4,1264000.0,316000.0,5,5,1,0.2,7.0,10800.0,1,At Risk Customer
CUST-003827,Medan,Female,Bronze,45,73,4,6267600.0,1566900.0,6,5,0,0.0,8.0,12200.0,2,Low Engagement Customer
CUST-003828,Semarang,Female,Bronze,19,250,5,1011100.0,202220.0,5,5,0,0.0,11.0,12600.0,2,Low Engagement Customer
CUST-003829,Surabaya,Female,Silver,39,5,17,7608800.0,447576.0,19,23,4,0.1739,13.7,11870.0,2,Low Engagement Customer
CUST-003830,Jakarta,Male,Bronze,44,188,7,2218700.0,316957.0,8,10,2,0.2,13.5,12000.0,1,At Risk Customer
CUST-003831,Surabaya,Male,Gold,18,38,25,5235700.0,209428.0,29,32,5,0.1562,11.09,14906.0,2,Low Engagement Customer
CUST-003832,Medan,Female,Bronze,33,351,4,3252600.0,813150.0,4,5,1,0.2,11.0,11400.0,1,At Risk Customer
CUST-003833,Bandung,Female,Silver,38,14,4,3479200.0,869800.0,5,5,1,0.2,8.0,12600.0,1,At Risk Customer
CUST-003834,Depok,Female,Silver,34,20,81,45140700.0,557293.0,113,100,9,0.09,10.8,13810.0,0,High Value Customer
CUST-003835,Bali,Male,Gold,35,76,19,7654300.0,402858.0,31,23,2,0.087,10.87,12348.0,2,Low Engagement Customer
CUST-003836,Bandung,Male,Bronze,33,36,4,724700.0,181175.0,4,5,1,0.2,18.0,17200.0,1,At Risk Customer
CUST-003837,Jakarta,Female,Silver,32,274,9,9859900.0,1095544.0,11,10,0,0.0,6.0,14200.0,2,Low Engagement Customer
CUST-003838,Jakarta,Female,Silver,32,60,13,2696400.0,207415.0,17,14,1,0.0714,9.29,13571.0,2,Low Engagement Customer
CUST-003839,Jakarta,Female,Silver,27,2,5,1253000.0,250600.0,6,5,0,0.0,8.0,13200.0,2,Low Engagement Customer
CUST-003840,Bali,Female,Gold,35,9,55,29638800.0,538887.0,75,64,6,0.0938,10.94,12500.0,0,High Value Customer
CUST-003841,Bogor,Female,Bronze,26,183,4,1879500.0,469875.0,8,5,0,0.0,7.0,15000.0,2,Low Engagement Customer
CUST-003842,Jakarta,Female,Silver,18,20,58,30488000.0,525655.0,69,68,4,0.0588,11.18,12235.0,0,High Value Customer
CUST-003843,Bandung,Male,Bronze,31,22,5,2033700.0,406740.0,6,5,0,0.0,10.0,8400.0,2,Low Engagement Customer
CUST-003844,Palembang,Male,Platinum,18,227,2,551000.0,275500.0,2,5,1,0.2,17.0,17800.0,1,At Risk Customer
CUST-003845,Jakarta,Male,Silver,41,135,3,740700.0,246900.0,3,5,1,0.2,16.0,12600.0,1,At Risk Customer
CUST-003846,Semarang,Male,Silver,26,181,4,1506000.0,376500.0,6,5,1,0.2,4.0,11600.0,1,At Risk Customer
CUST-003847,Bekasi,Unknown,Bronze,27,4,9,5450900.0,605656.0,10,10,1,0.1,8.5,8600.0,2,Low Engagement Customer
CUST-003848,Yogyakarta,Female,Bronze,22,434,4,636300.0,159075.0,4,5,1,0.2,13.0,10200.0,1,At Risk Customer
CUST-003849,Depok,Female,Bronze,32,212,3,1133000.0,377667.0,3,5,2,0.4,5.0,13000.0,1,At Risk Customer
CUST-003850,Jakarta,Male,Platinum,25,11,76,39392100.0,518317.0,103,86,7,0.0814,9.88,13326.0,0,High Value Customer
CUST-003851,Bandung,Male,Gold,40,448,3,1772200.0,590733.0,3,5,0,0.0,11.0,10400.0,2,Low Engagement Customer
CUST-003852,Malang,Male,Bronze,34,48,5,967300.0,193460.0,6,5,0,0.0,16.0,6600.0,2,Low Engagement Customer
CUST-003853,Jakarta,Female,Bronze,26,805,4,2541000.0,635250.0,4,5,1,0.2,12.0,18000.0,1,At Risk Customer
CUST-003854,Medan,Female,Silver,39,653,5,870900.0,174180.0,7,5,0,0.0,11.0,11800.0,2,Low Engagement Customer
CUST-003855,Surabaya,Female,Bronze,32,203,5,1798800.0,359760.0,6,5,0,0.0,16.0,12600.0,2,Low Engagement Customer
CUST-003856,Jakarta,Male,Silver,32,356,5,2397200.0,479440.0,5,5,0,0.0,20.0,14600.0,2,Low Engagement Customer
CUST-003857,Surabaya,Male,Bronze,18,2,2,582200.0,291100.0,3,5,2,0.4,15.0,13400.0,1,At Risk Customer
CUST-003858,Jakarta,Female,Silver,31,96,3,414800.0,138267.0,3,5,0,0.0,6.0,10000.0,2,Low Engagement Customer
CUST-003859,Yogyakarta,Male,Bronze,34,30,4,692400.0,173100.0,5,5,0,0.0,11.0,12000.0,2,Low Engagement Customer
CUST-003860,Jakarta,Female,Bronze,44,157,4,3361200.0,840300.0,7,5,0,0.0,9.0,8400.0,2,Low Engagement Customer
CUST-003861,Semarang,Female,Silver,25,198,4,1150800.0,287700.0,5,5,1,0.2,10.0,13000.0,1,At Risk Customer
CUST-003862,Malang,Female,Silver,52,28,12,4016900.0,334742.0,15,19,4,0.2105,7.89,13105.0,1,At Risk Customer
CUST-003863,Malang,Male,Silver,37,336,4,2262200.0,565550.0,4,5,1,0.2,9.0,15800.0,1,At Risk Customer
CUST-003864,Semarang,Male,Bronze,18,386,3,429500.0,143167.0,3,5,2,0.4,19.0,13000.0,1,At Risk Customer
CUST-003865,Surabaya,Male,Silver,24,65,26,7025600.0,270215.0,34,28,2,0.0714,10.0,12929.0,2,Low Engagement Customer
CUST-003866,Surabaya,Male,Bronze,44,486,3,792000.0,264000.0,4,5,1,0.2,12.0,11600.0,1,At Risk Customer
CUST-003867,Tangerang,Male,Platinum,43,34,12,7186800.0,598900.0,17,14,1,0.0714,10.0,12143.0,2,Low Engagement Customer
CUST-003868,Bogor,Female,Bronze,32,352,3,1398900.0,466300.0,4,5,1,0.2,23.0,13000.0,1,At Risk Customer
CUST-003869,Jakarta,Female,Silver,33,295,4,9989800.0,2497450.0,8,5,1,0.2,3.0,12200.0,1,At Risk Customer
CUST-003870,Tangerang,Male,Bronze,21,368,5,815700.0,163140.0,5,5,0,0.0,15.0,13600.0,2,Low Engagement Customer
CUST-003871,Jakarta,Male,Bronze,43,82,4,662800.0,165700.0,4,5,0,0.0,5.0,9600.0,2,Low Engagement Customer
CUST-003872,Surabaya,Male,Bronze,23,51,11,3438000.0,312545.0,13,14,2,0.1429,11.79,15500.0,2,Low Engagement Customer
CUST-003873,Makassar,Male,Bronze,39,71,5,1391300.0,278260.0,5,5,0,0.0,8.0,11200.0,2,Low Engagement Customer
CUST-003874,Surabaya,Female,Bronze,31,596,3,1439600.0,479867.0,6,5,2,0.4,9.0,14600.0,1,At Risk Customer
CUST-003875,Palembang,Male,Gold,32,3,32,17606700.0,550209.0,50,46,8,0.1739,9.24,11152.0,0,High Value Customer
CUST-003876,Bandung,Male,Bronze,40,225,4,4281000.0,1070250.0,5,5,0,0.0,12.0,15200.0,2,Low Engagement Customer
CUST-003877,Jakarta,Male,Silver,48,11,10,4849900.0,484990.0,12,10,0,0.0,10.5,11900.0,2,Low Engagement Customer
CUST-003878,Makassar,Female,Gold,34,110,11,3485000.0,316818.0,18,14,0,0.0,12.14,13571.0,2,Low Engagement Customer
CUST-003879,Jakarta,Female,Gold,30,127,24,13268900.0,552871.0,33,28,2,0.0714,7.5,14107.0,2,Low Engagement Customer
CUST-003880,Tangerang,Male,Bronze,31,262,3,870700.0,290233.0,4,5,1,0.2,3.0,12400.0,1,At Risk Customer
CUST-003881,Makassar,Female,Silver,25,74,4,2422400.0,605600.0,4,5,0,0.0,8.0,8400.0,2,Low Engagement Customer
CUST-003882,Malang,Female,Silver,25,200,20,8641300.0,432065.0,24,28,6,0.2143,13.39,11679.0,1,At Risk Customer
CUST-003883,Jakarta,Female,Silver,35,5,40,20278200.0,506955.0,49,50,5,0.1,10.4,12420.0,0,High Value Customer
CUST-003884,Depok,Male,Bronze,30,11,3,2275300.0,758433.0,4,5,0,0.0,6.0,12800.0,2,Low Engagement Customer
CUST-003885,Surabaya,Female,Bronze,34,57,5,1468900.0,293780.0,6,5,0,0.0,15.0,9600.0,2,Low Engagement Customer
CUST-003886,Bandung,Female,Bronze,18,557,5,1031200.0,206240.0,5,5,0,0.0,6.0,15200.0,2,Low Engagement Customer
CUST-003887,Bandung,Female,Silver,31,109,3,1266800.0,422267.0,5,5,1,0.2,12.0,6600.0,1,At Risk Customer
CUST-003888,Bandung,Female,Bronze,41,33,4,412700.0,103175.0,5,5,1,0.2,26.0,13600.0,1,At Risk Customer
CUST-003889,Bandung,Female,Bronze,21,85,5,2800700.0,560140.0,5,5,0,0.0,9.0,17200.0,2,Low Engagement Customer
CUST-003890,Jakarta,Male,Bronze,32,383,3,254100.0,84700.0,3,5,2,0.4,6.0,9800.0,1,At Risk Customer
CUST-003891,Yogyakarta,Female,Gold,18,26,17,3471600.0,204212.0,20,19,2,0.1053,7.63,12000.0,2,Low Engagement Customer
CUST-003892,Balikpapan,Female,Bronze,20,457,3,2433900.0,811300.0,4,5,2,0.4,4.0,16200.0,1,At Risk Customer
CUST-003893,Jakarta,Female,Silver,39,157,7,7085900.0,1012271.0,7,10,3,0.3,9.0,15000.0,1,At Risk Customer
CUST-003894,Tangerang,Male,Bronze,29,846,3,704400.0,234800.0,3,5,1,0.2,13.0,17400.0,1,At Risk Customer
CUST-003895,Jakarta,Female,Silver,48,72,9,6413100.0,712567.0,14,10,1,0.1,4.0,14800.0,2,Low Engagement Customer
CUST-003896,Bekasi,Female,Silver,35,91,5,1090700.0,218140.0,9,5,0,0.0,12.0,14000.0,2,Low Engagement Customer
CUST-003897,Semarang,Male,Gold,36,180,12,3691100.0,307592.0,18,14,2,0.1429,9.64,11500.0,2,Low Engagement Customer
CUST-003898,Surabaya,Female,Silver,22,51,42,23101000.0,550024.0,61,50,4,0.08,9.7,12760.0,0,High Value Customer
CUST-003899,Semarang,Female,Bronze,28,141,5,1299000.0,259800.0,7,5,0,0.0,17.0,15000.0,2,Low Engagement Customer
CUST-003900,Medan,Female,Platinum,25,160,5,1258500.0,251700.0,5,5,0,0.0,6.0,7200.0,2,Low Engagement Customer
CUST-003901,Semarang,Male,Bronze,22,6,5,3228200.0,645640.0,6,5,0,0.0,10.0,15800.0,2,Low Engagement Customer
CUST-003902,Medan,Male,Bronze,37,8,19,12036000.0,633474.0,26,23,1,0.0435,6.3,13261.0,2,Low Engagement Customer
CUST-003903,Tangerang,Female,Silver,39,17,9,2712700.0,301411.0,17,10,1,0.1,7.5,14600.0,2,Low Engagement Customer
CUST-003904,Jakarta,Male,Silver,35,86,4,1150900.0,287725.0,4,5,1,0.2,18.0,10400.0,1,At Risk Customer
CUST-003905,Bandung,Female,Silver,24,74,13,4617400.0,355185.0,13,14,0,0.0,10.0,12214.0,2,Low Engagement Customer
CUST-003906,Makassar,Female,Bronze,34,132,4,1417700.0,354425.0,6,5,1,0.2,5.0,11800.0,1,At Risk Customer
CUST-003907,Semarang,Female,Bronze,18,142,2,24000.0,12000.0,3,5,0,0.0,18.0,14400.0,2,Low Engagement Customer
CUST-003908,Jakarta,Male,Silver,43,260,7,3324400.0,474914.0,10,10,1,0.1,19.0,12700.0,2,Low Engagement Customer
CUST-003909,Jakarta,Female,Bronze,20,136,4,912600.0,228150.0,6,5,0,0.0,1.0,11400.0,2,Low Engagement Customer
CUST-003910,Jakarta,Male,Bronze,21,285,5,1857800.0,371560.0,8,5,0,0.0,6.0,17200.0,2,Low Engagement Customer
CUST-003911,Bandung,Male,Bronze,33,42,5,5593000.0,1118600.0,7,5,0,0.0,8.0,9400.0,2,Low Engagement Customer
CUST-003912,Surabaya,Male,Bronze,33,88,5,7336600.0,1467320.0,8,5,0,0.0,8.0,3600.0,2,Low Engagement Customer
CUST-003913,Makassar,Male,Gold,31,16,61,39098000.0,640951.0,88,73,8,0.1096,10.48,11671.0,0,High Value Customer
CUST-003914,Medan,Unknown,Gold,22,214,5,1126000.0,225200.0,9,5,0,0.0,6.0,11000.0,2,Low Engagement Customer
CUST-003915,Bandung,Unknown,Gold,42,164,8,4576200.0,572025.0,11,14,2,0.1429,8.21,13071.0,2,Low Engagement Customer
CUST-003916,Yogyakarta,Male,Bronze,18,198,5,3098000.0,619600.0,6,5,0,0.0,7.0,13000.0,2,Low Engagement Customer
CUST-003917,Semarang,Female,Silver,18,95,14,6163800.0,440271.0,22,19,3,0.1579,5.79,16316.0,2,Low Engagement Customer
CUST-003918,Palembang,Male,Silver,31,39,4,7019400.0,1754850.0,9,5,0,0.0,6.0,16800.0,2,Low Engagement Customer
CUST-003919,Bandung,Female,Bronze,20,206,3,1663700.0,554567.0,3,5,0,0.0,6.0,11200.0,2,Low Engagement Customer
CUST-003920,Tangerang,Female,Silver,43,98,5,600700.0,120140.0,5,5,0,0.0,14.0,13000.0,2,Low Engagement Customer
CUST-003921,Jakarta,Female,Bronze,21,48,10,3288900.0,328890.0,12,10,0,0.0,6.0,12600.0,2,Low Engagement Customer
CUST-003922,Bandung,Male,Gold,46,124,14,15188400.0,1084886.0,19,19,4,0.2105,10.53,13632.0,1,At Risk Customer
CUST-003923,Unknown,Female,Bronze,41,5,5,1701500.0,340300.0,5,10,5,0.5,12.5,14700.0,1,At Risk Customer
CUST-003924,Jakarta,Male,Gold,43,43,51,24729100.0,484884.0,64,59,3,0.0508,8.98,12915.0,0,High Value Customer
CUST-003925,Jakarta,Unknown,Bronze,48,181,4,1669900.0,417475.0,6,5,1,0.2,7.0,13400.0,1,At Risk Customer
CUST-003926,Medan,Male,Bronze,32,181,3,3084900.0,1028300.0,4,5,0,0.0,14.0,10800.0,2,Low Engagement Customer
CUST-003927,Depok,Female,Bronze,22,67,7,1753200.0,250457.0,11,10,1,0.1,8.5,10100.0,2,Low Engagement Customer
CUST-003928,Surabaya,Female,Bronze,31,233,3,1242400.0,414133.0,3,5,2,0.4,11.0,12400.0,1,At Risk Customer
CUST-003929,Jakarta,Female,Silver,26,234,4,1645000.0,411250.0,4,5,1,0.2,14.0,11400.0,1,At Risk Customer
CUST-003930,Depok,Male,Gold,25,34,5,3194300.0,638860.0,5,5,0,0.0,7.0,8400.0,2,Low Engagement Customer
CUST-003931,Jakarta,Female,Gold,33,146,21,8296900.0,395090.0,32,23,1,0.0435,9.35,12565.0,2,Low Engagement Customer
CUST-003932,Depok,Male,Bronze,29,38,3,497600.0,165867.0,3,5,1,0.2,8.0,10800.0,1,At Risk Customer
CUST-003933,Jakarta,Female,Silver,25,34,13,7386900.0,568223.0,17,14,1,0.0714,7.86,13786.0,2,Low Engagement Customer
CUST-003934,Surabaya,Male,Bronze,31,296,4,889700.0,222425.0,4,5,0,0.0,13.0,15200.0,2,Low Engagement Customer
CUST-003935,Semarang,Male,Bronze,36,23,5,2104200.0,420840.0,6,5,0,0.0,16.0,13600.0,2,Low Engagement Customer
CUST-003936,Yogyakarta,Female,Bronze,40,8,4,870300.0,217575.0,7,5,1,0.2,6.0,10800.0,1,At Risk Customer
CUST-003937,Tangerang,Female,Bronze,18,51,3,1802300.0,600767.0,6,5,2,0.4,14.0,10200.0,1,At Risk Customer
CUST-003938,Medan,Male,Silver,29,121,4,2705200.0,676300.0,5,5,0,0.0,13.0,11400.0,2,Low Engagement Customer
CUST-003939,Depok,Female,Bronze,30,71,4,2105200.0,526300.0,4,5,1,0.2,1.0,14200.0,1,At Risk Customer
CUST-003940,Makassar,Male,Silver,21,252,5,2998600.0,599720.0,8,5,0,0.0,3.0,15600.0,2,Low Engagement Customer
CUST-003941,Bekasi,Female,Bronze,30,11,9,2980500.0,331167.0,10,10,1,0.1,10.5,12300.0,2,Low Engagement Customer
CUST-003942,Tangerang,Female,Silver,33,28,9,2460000.0,273333.0,12,10,1,0.1,14.5,9800.0,2,Low Engagement Customer
CUST-003943,Bogor,Male,Bronze,36,2,15,9525700.0,635047.0,20,19,1,0.0526,8.68,10053.0,2,Low Engagement Customer
CUST-003944,Jakarta,Male,Silver,32,25,24,12933000.0,538875.0,26,32,4,0.125,9.06,11188.0,0,High Value Customer
CUST-003945,Bandung,Male,Bronze,24,183,4,1929800.0,482450.0,4,5,1,0.2,21.0,15600.0,1,At Risk Customer
CUST-003946,Jakarta,Male,Silver,50,31,13,4339800.0,333831.0,15,19,5,0.2632,5.79,10105.0,1,At Risk Customer
CUST-003947,Semarang,Female,Bronze,39,327,4,1311200.0,327800.0,7,5,1,0.2,11.0,13400.0,1,At Risk Customer
CUST-003948,Palembang,Female,Silver,36,9,34,12472300.0,366832.0,46,37,2,0.0541,11.08,11730.0,0,High Value Customer
CUST-003949,Jakarta,Male,Gold,41,6,32,17760600.0,555019.0,45,37,4,0.1081,9.05,12216.0,0,High Value Customer
CUST-003950,Bandung,Male,Silver,34,197,2,327500.0,163750.0,5,5,1,0.2,4.0,9400.0,1,At Risk Customer
CUST-003951,Semarang,Male,Bronze,43,125,5,1701600.0,340320.0,5,5,0,0.0,10.0,12800.0,2,Low Engagement Customer
CUST-003952,Palembang,Female,Bronze,32,43,3,2490700.0,830233.0,3,5,1,0.2,11.0,10600.0,1,At Risk Customer
CUST-003953,Jakarta,Unknown,Bronze,32,55,5,4078800.0,815760.0,7,5,0,0.0,11.0,12400.0,2,Low Engagement Customer
CUST-003954,Bali,Male,Bronze,37,141,3,4412800.0,1470933.0,4,5,1,0.2,8.0,12000.0,1,At Risk Customer
CUST-003955,Jakarta,Male,Bronze,46,156,4,2887400.0,721850.0,5,5,0,0.0,11.0,9000.0,2,Low Engagement Customer
CUST-003956,Bogor,Female,Bronze,45,30,3,2900300.0,966767.0,6,5,1,0.2,9.0,16200.0,1,At Risk Customer
CUST-003957,Surabaya,Female,Silver,37,239,4,1820000.0,455000.0,4,5,1,0.2,7.0,13800.0,1,At Risk Customer
CUST-003958,Surabaya,Male,Bronze,36,57,3,2110900.0,703633.0,6,5,1,0.2,7.0,12800.0,1,At Risk Customer
CUST-003959,Medan,Male,Bronze,38,31,4,1066500.0,266625.0,4,5,1,0.2,11.0,12800.0,1,At Risk Customer
CUST-003960,Depok,Male,Silver,40,440,2,3646100.0,1823050.0,4,5,2,0.4,5.0,18400.0,1,At Risk Customer
CUST-003961,Jakarta,Female,Gold,32,48,27,16609100.0,615152.0,41,32,3,0.0938,7.34,12344.0,0,High Value Customer
CUST-003962,Surabaya,Male,Gold,29,206,7,1502000.0,214571.0,8,10,0,0.0,14.5,14100.0,2,Low Engagement Customer
