customer_id,Recency,Frequency,Monetary,R,F,M,RFM_score,Segment,Cluster_Label,gender,age,age_group,city,loyalty_tier,tenure_hari
CUST-006935,107,5,2063700.0,3,3,3,9,Potential Loyalists,Occasional Buyer,Female,29,Millennial (25–34),Palembang,Bronze,864
CUST-006936,196,3,500400.0,2,1,1,4,Hibernating,Occasional Buyer,Male,30,Millennial (25–34),Bekasi,Bronze,1001
CUST-006937,65,4,2221500.0,4,2,3,9,New Customers,Occasional Buyer,Male,48,Baby Boomer (45–54),Palembang,Bronze,867
CUST-006938,183,4,2071500.0,2,2,3,7,Hibernating,Occasional Buyer,Female,32,Millennial (25–34),Medan,Silver,1188
CUST-006939,69,18,10230300.0,3,5,5,13,Loyal Customers,VIP — High Spender,Female,37,Gen X (35–44),Yogyakarta,Silver,1180
CUST-006940,749,3,4844300.0,1,1,4,6,Lost,Occasional Buyer,Male,36,Gen X (35–44),Surabaya,Bronze,878
CUST-006941,72,5,3065500.0,3,3,4,10,Loyal Customers,Occasional Buyer,Female,62,Senior (55+),Palembang,Bronze,870
CUST-006942,223,3,706800.0,2,1,1,4,Hibernating,Inactive / Churned,Female,22,Gen Z (18–24),Depok,Silver,493
CUST-006943,190,4,1928600.0,2,2,3,7,Hibernating,Occasional Buyer,Female,26,Millennial (25–34),Yogyakarta,Bronze,980
CUST-006944,83,4,209800.0,3,2,1,6,About to Sleep,Inactive / Churned,Male,39,Gen X (35–44),Bogor,Silver,668
CUST-006945,15,5,2019900.0,5,3,3,11,Potential Loyalists,Occasional Buyer,Female,30,Millennial (25–34),Makassar,Bronze,1005
CUST-006946,93,5,744400.0,3,3,1,7,Needs Attention,Occasional Buyer,Female,27,Millennial (25–34),Medan,Bronze,1000
CUST-006947,15,4,2206200.0,5,2,3,10,New Customers,Occasional Buyer,Male,40,Gen X (35–44),Semarang,Bronze,640
CUST-006948,26,14,6209200.0,4,4,4,12,Champions,Occasional Buyer,Male,29,Millennial (25–34),Palembang,Silver,772
CUST-006949,542,5,654200.0,1,3,1,5,At Risk,Occasional Buyer,Female,23,Gen Z (18–24),Depok,Bronze,942
CUST-006950,33,14,5733300.0,4,4,4,12,Champions,Occasional Buyer,Male,38,Gen X (35–44),Surabaya,Bronze,843
CUST-006951,37,8,2697900.0,4,4,3,11,Potential Loyalists,Occasional Buyer,Female,35,Gen X (35–44),Medan,Bronze,518
CUST-006952,284,3,2795800.0,1,1,3,5,Lost,Inactive / Churned,Male,29,Millennial (25–34),Bandung,Bronze,606
CUST-006953,93,12,5909600.0,3,4,4,11,Loyal Customers,Occasional Buyer,Male,28,Millennial (25–34),Jakarta,Silver,436
CUST-006954,119,34,25509200.0,3,5,5,13,Loyal Customers,VIP — High Spender,Male,23,Gen Z (18–24),Semarang,Silver,488
CUST-006955,283,4,1324700.0,1,2,2,5,Lost,Inactive / Churned,Female,38,Gen X (35–44),Yogyakarta,Bronze,675
CUST-006956,141,4,1016300.0,2,2,2,6,Hibernating,Occasional Buyer,Male,28,Millennial (25–34),Bali,Bronze,1106
CUST-006957,267,5,4594800.0,2,3,4,9,At Risk,Occasional Buyer,Female,25,Millennial (25–34),Medan,Bronze,952
CUST-006958,62,3,1037900.0,4,1,2,7,New Customers,Inactive / Churned,Female,20,Gen Z (18–24),Tangerang,Bronze,778
CUST-006959,32,37,10880200.0,4,5,5,14,Champions,VIP — High Spender,Female,35,Gen X (35–44),Depok,Gold,1247
CUST-006960,812,3,611700.0,1,1,1,3,Lost,Inactive / Churned,Female,32,Millennial (25–34),Surabaya,Bronze,664
CUST-006961,260,3,504300.0,2,1,1,4,Hibernating,Inactive / Churned,Female,18,Gen Z (18–24),Jakarta,Silver,395
CUST-006962,18,89,40095400.0,5,5,5,15,Champions,VIP — High Spender,Male,21,Gen Z (18–24),Tangerang,Gold,533
CUST-006963,441,2,296800.0,1,1,1,3,Lost,Inactive / Churned,Female,29,Millennial (25–34),Surabaya,Bronze,658
CUST-006964,2,45,18225100.0,5,5,5,15,Champions,VIP — High Spender,Female,30,Millennial (25–34),Makassar,Silver,667
CUST-006965,24,12,7090000.0,5,4,5,14,Champions,Occasional Buyer,Male,29,Millennial (25–34),Makassar,Silver,470
CUST-006966,50,20,4487300.0,4,5,4,13,Champions,VIP — High Spender,Male,28,Millennial (25–34),Bekasi,Gold,998
CUST-006967,87,5,2734600.0,3,3,3,9,Potential Loyalists,Occasional Buyer,Female,18,Gen Z (18–24),Palembang,Bronze,876
CUST-006968,11,163,68102600.0,5,5,5,15,Champions,VIP — High Spender,Female,24,Gen Z (18–24),Jakarta,Platinum,683
CUST-006969,490,4,845100.0,1,2,2,5,Lost,Inactive / Churned,Female,42,Gen X (35–44),Tangerang,Bronze,762
CUST-006970,365,4,1018200.0,1,2,2,5,Lost,Inactive / Churned,Male,41,Gen X (35–44),Bogor,Bronze,518
CUST-006971,362,4,600700.0,1,2,1,4,Lost,Occasional Buyer,Male,37,Gen X (35–44),Yogyakarta,Silver,948
CUST-006972,326,5,830200.0,1,3,2,6,At Risk,Occasional Buyer,Female,36,Gen X (35–44),Jakarta,Bronze,903
CUST-006973,41,36,15140700.0,4,5,5,14,Champions,VIP — High Spender,Male,40,Gen X (35–44),Malang,Platinum,1053
CUST-006974,162,4,2122100.0,2,2,3,7,Hibernating,Inactive / Churned,Male,21,Gen Z (18–24),Bandung,Bronze,703
CUST-006975,11,30,16467500.0,5,5,5,15,Champions,VIP — High Spender,Female,32,Millennial (25–34),Semarang,Silver,926
CUST-006976,269,2,517500.0,2,1,1,4,Hibernating,Inactive / Churned,Male,21,Gen Z (18–24),Malang,Bronze,784
CUST-006977,55,5,6274300.0,4,3,4,11,Loyal Customers,Occasional Buyer,Female,22,Gen Z (18–24),Jakarta,Silver,1223
CUST-006978,184,4,455500.0,2,2,1,5,Hibernating,Inactive / Churned,Female,35,Gen X (35–44),Yogyakarta,Bronze,644
CUST-006979,2,11,4642000.0,5,4,4,13,Champions,Occasional Buyer,Female,40,Gen X (35–44),Malang,Silver,798
CUST-006980,763,2,195200.0,1,1,1,3,Lost,Inactive / Churned,Male,30,Millennial (25–34),Yogyakarta,Silver,609
CUST-006981,101,5,3671300.0,3,3,4,10,Loyal Customers,Occasional Buyer,Male,46,Baby Boomer (45–54),Bekasi,Bronze,1052
CUST-006982,222,5,1414000.0,2,3,2,7,At Risk,Inactive / Churned,Female,33,Millennial (25–34),Surabaya,Bronze,508
CUST-006983,34,13,2964200.0,4,4,4,12,Champions,Occasional Buyer,Female,25,Millennial (25–34),Bandung,Silver,494
CUST-006984,104,5,521500.0,3,3,1,7,Needs Attention,Occasional Buyer,Female,22,Gen Z (18–24),Tangerang,Silver,884
CUST-006985,587,3,446600.0,1,1,1,3,Lost,Occasional Buyer,Female,41,Gen X (35–44),Jakarta,Bronze,1192
CUST-006986,3,14,7639300.0,5,4,5,14,Champions,VIP — High Spender,Male,33,Millennial (25–34),Balikpapan,Bronze,821
CUST-006987,9,15,4076500.0,5,5,4,14,Champions,Occasional Buyer,Male,38,Gen X (35–44),Jakarta,Silver,695
CUST-006988,32,15,5417300.0,4,5,4,13,Champions,Occasional Buyer,Male,18,Gen Z (18–24),Makassar,Silver,738
CUST-006989,98,5,2263000.0,3,3,3,9,Potential Loyalists,Inactive / Churned,Male,34,Millennial (25–34),Jakarta,Bronze,470
CUST-006990,9,109,49893800.0,5,5,5,15,Champions,VIP — High Spender,Male,27,Millennial (25–34),Jakarta,Platinum,451
CUST-006991,515,4,1310300.0,1,2,2,5,Lost,Inactive / Churned,Female,19,Gen Z (18–24),Semarang,Bronze,718
CUST-006992,21,8,2383000.0,5,4,3,12,Potential Loyalists,Occasional Buyer,Male,31,Millennial (25–34),Semarang,Silver,699
CUST-006993,60,27,9434800.0,4,5,5,14,Champions,VIP — High Spender,Male,41,Gen X (35–44),Surabaya,Gold,1161
CUST-006994,46,30,12573000.0,4,5,5,14,Champions,VIP — High Spender,Female,52,Baby Boomer (45–54),Jakarta,Platinum,923
CUST-006995,191,5,1639500.0,2,3,3,8,At Risk,Occasional Buyer,Female,34,Millennial (25–34),Makassar,Gold,980
CUST-006996,42,5,1349800.0,4,3,2,9,About to Sleep,Occasional Buyer,Female,25,Millennial (25–34),Yogyakarta,Silver,966
CUST-006997,307,4,715900.0,1,2,1,4,Lost,Inactive / Churned,Female,25,Millennial (25–34),Jakarta,Bronze,623
CUST-006998,4,36,20408200.0,5,5,5,15,Champions,VIP — High Spender,Female,40,Gen X (35–44),Depok,Gold,838
CUST-006999,6,35,14516200.0,5,5,5,15,Champions,VIP — High Spender,Male,23,Gen Z (18–24),Bandung,Platinum,825
CUST-007000,71,5,617300.0,3,3,1,7,Needs Attention,Occasional Buyer,Female,37,Gen X (35–44),Jakarta,Bronze,1055
CUST-007001,95,6,1360100.0,3,4,2,9,Needs Attention,Occasional Buyer,Male,34,Millennial (25–34),Jakarta,Gold,1127
CUST-007002,289,3,445700.0,1,1,1,3,Lost,Occasional Buyer,Male,33,Millennial (25–34),Jakarta,Gold,909
CUST-007003,29,4,776800.0,4,2,1,7,New Customers,Occasional Buyer,Female,18,Gen Z (18–24),Jakarta,Bronze,1226
CUST-007004,61,10,4454100.0,4,4,4,12,Champions,Occasional Buyer,Female,28,Millennial (25–34),Tangerang,Gold,1134
CUST-007005,21,13,6831800.0,5,4,5,14,Champions,Occasional Buyer,Male,32,Millennial (25–34),Bali,Platinum,541
CUST-007006,507,3,1969200.0,1,1,3,5,Lost,Occasional Buyer,Male,26,Millennial (25–34),Bekasi,Bronze,884
CUST-007007,57,7,3760400.0,4,4,4,12,Champions,Occasional Buyer,Female,40,Gen X (35–44),Depok,Bronze,399
CUST-007008,46,5,2118200.0,4,3,3,10,Potential Loyalists,Occasional Buyer,Male,32,Millennial (25–34),Jakarta,Bronze,1274
CUST-007009,254,8,1610600.0,2,4,3,9,At Risk,Inactive / Churned,Male,32,Millennial (25–34),Jakarta,Bronze,449
CUST-007010,12,50,19696400.0,5,5,5,15,Champions,VIP — High Spender,Male,26,Millennial (25–34),Bali,Gold,690
CUST-007011,379,3,588400.0,1,1,1,3,Lost,Inactive / Churned,Male,46,Baby Boomer (45–54),Semarang,Bronze,717
CUST-007012,5,113,37940500.0,5,5,5,15,Champions,VIP — High Spender,Female,26,Millennial (25–34),Medan,Platinum,521
CUST-007013,2,25,7399800.0,5,5,5,15,Champions,VIP — High Spender,Male,21,Gen Z (18–24),Palembang,Silver,713
CUST-007014,167,4,2206500.0,2,2,3,7,Hibernating,Occasional Buyer,Male,38,Gen X (35–44),Jakarta,Silver,1246
CUST-007015,160,5,1346500.0,2,3,2,7,At Risk,Inactive / Churned,Female,36,Gen X (35–44),Balikpapan,Bronze,463
CUST-007016,234,10,2108900.0,2,4,3,9,At Risk,Inactive / Churned,Female,27,Millennial (25–34),Palembang,Bronze,492
CUST-007017,384,3,2740300.0,1,1,3,5,Lost,Inactive / Churned,Male,32,Millennial (25–34),Medan,Bronze,810
CUST-007018,235,9,8352200.0,2,4,5,11,Cannot Lose Them,Occasional Buyer,Male,35,Gen X (35–44),Medan,Bronze,1164
CUST-007019,220,10,2297700.0,2,4,3,9,At Risk,Inactive / Churned,Male,33,Millennial (25–34),Bekasi,Silver,538
CUST-007020,111,4,283800.0,3,2,1,6,About to Sleep,Inactive / Churned,Female,36,Gen X (35–44),Surabaya,Bronze,801
CUST-007021,477,4,907200.0,1,2,2,5,Lost,Occasional Buyer,Female,27,Millennial (25–34),Jakarta,Gold,984
CUST-007022,83,3,877100.0,3,1,2,6,About to Sleep,Inactive / Churned,Female,36,Gen X (35–44),Jakarta,Bronze,384
CUST-007023,70,19,8670600.0,3,5,5,13,Loyal Customers,VIP — High Spender,Female,32,Millennial (25–34),Jakarta,Silver,1129
CUST-007024,40,17,10581400.0,4,5,5,14,Champions,VIP — High Spender,Female,27,Millennial (25–34),Medan,Silver,1129
CUST-007025,65,8,2839900.0,4,4,3,11,Potential Loyalists,Occasional Buyer,Female,29,Millennial (25–34),Palembang,Bronze,738
CUST-007026,454,5,1469400.0,1,3,2,6,At Risk,Occasional Buyer,Female,31,Millennial (25–34),Bali,Platinum,1037
CUST-007027,121,4,3549100.0,3,2,4,9,Potential Loyalists,Occasional Buyer,Male,18,Gen Z (18–24),Tangerang,Bronze,907
CUST-007028,174,3,361600.0,2,1,1,4,Hibernating,Occasional Buyer,Unknown,26,Millennial (25–34),Semarang,Silver,1061
CUST-007029,52,5,2488400.0,4,3,3,10,Potential Loyalists,Occasional Buyer,Male,32,Millennial (25–34),Yogyakarta,Bronze,573
CUST-007030,417,4,3362800.0,1,2,4,7,Lost,Occasional Buyer,Male,19,Gen Z (18–24),Balikpapan,Bronze,1030
CUST-007031,9,5,1973700.0,5,3,3,11,Potential Loyalists,Occasional Buyer,Female,26,Millennial (25–34),Depok,Bronze,520
CUST-007032,110,5,1412800.0,3,3,2,8,Needs Attention,Inactive / Churned,Male,53,Baby Boomer (45–54),Jakarta,Bronze,615
CUST-007033,604,3,1508300.0,1,1,2,4,Lost,Occasional Buyer,Female,21,Gen Z (18–24),Surabaya,Silver,1009
CUST-007034,106,11,3726500.0,3,4,4,11,Loyal Customers,Occasional Buyer,Female,28,Millennial (25–34),Surabaya,Bronze,558
CUST-007035,192,5,2192300.0,2,3,3,8,At Risk,Occasional Buyer,Male,24,Gen Z (18–24),Bogor,Bronze,991
CUST-007036,31,5,3605500.0,4,3,4,11,Loyal Customers,Occasional Buyer,Female,30,Millennial (25–34),Jakarta,Bronze,912
CUST-007037,86,13,5362200.0,3,4,4,11,Loyal Customers,Occasional Buyer,Male,24,Gen Z (18–24),Tangerang,Bronze,1207
CUST-007038,73,5,3045700.0,3,3,4,10,Loyal Customers,Occasional Buyer,Male,29,Millennial (25–34),Bekasi,Bronze,766
CUST-007039,77,4,704100.0,3,2,1,6,About to Sleep,Inactive / Churned,Female,32,Millennial (25–34),Palembang,Silver,543
CUST-007040,329,4,3602200.0,1,2,4,7,Lost,Inactive / Churned,Female,41,Gen X (35–44),Jakarta,Bronze,717
CUST-007041,509,4,1966300.0,1,2,3,6,Lost,Inactive / Churned,Female,32,Millennial (25–34),Jakarta,Bronze,781
CUST-007042,128,8,1875000.0,3,4,3,10,Potential Loyalists,Inactive / Churned,Male,22,Gen Z (18–24),Bekasi,Bronze,469
CUST-007043,94,5,1449000.0,3,3,2,8,Needs Attention,Occasional Buyer,Female,39,Gen X (35–44),Depok,Bronze,880
CUST-007044,195,4,2250100.0,2,2,3,7,Hibernating,Inactive / Churned,Male,23,Gen Z (18–24),Makassar,Bronze,381
CUST-007045,496,3,1072300.0,1,1,2,4,Lost,Inactive / Churned,Female,18,Gen Z (18–24),Surabaya,Bronze,863
CUST-007046,70,22,9817400.0,3,5,5,13,Loyal Customers,VIP — High Spender,Male,31,Millennial (25–34),Jakarta,Silver,699
CUST-007047,427,4,3023600.0,1,2,4,7,Lost,Occasional Buyer,Female,49,Baby Boomer (45–54),Jakarta,Bronze,1236
CUST-007048,342,5,2712000.0,1,3,3,7,At Risk,Inactive / Churned,Male,18,Gen Z (18–24),Semarang,Silver,649
CUST-007049,170,4,826500.0,2,2,2,6,Hibernating,Occasional Buyer,Male,20,Gen Z (18–24),Makassar,Bronze,990
CUST-007050,90,5,3370300.0,3,3,4,10,Loyal Customers,Occasional Buyer,Female,38,Gen X (35–44),Malang,Bronze,1163
CUST-007051,109,5,1743200.0,3,3,3,9,Potential Loyalists,Occasional Buyer,Female,26,Millennial (25–34),Malang,Bronze,1144
CUST-007052,103,4,1003200.0,3,2,2,7,About to Sleep,Inactive / Churned,Female,37,Gen X (35–44),Makassar,Silver,820
CUST-007053,649,4,1265900.0,1,2,2,5,Lost,Inactive / Churned,Female,24,Gen Z (18–24),Yogyakarta,Bronze,747
CUST-007054,14,26,18000000.0,5,5,5,15,Champions,VIP — High Spender,Female,33,Millennial (25–34),Bekasi,Silver,645
CUST-007055,9,12,5530500.0,5,4,4,13,Champions,Occasional Buyer,Female,47,Baby Boomer (45–54),Tangerang,Silver,876
CUST-007056,6,37,18200700.0,5,5,5,15,Champions,VIP — High Spender,Male,21,Gen Z (18–24),Bandung,Silver,499
CUST-007057,54,16,7619100.0,4,5,5,14,Champions,VIP — High Spender,Female,41,Gen X (35–44),Bandung,Gold,1216
CUST-007058,526,2,222400.0,1,1,1,3,Lost,Occasional Buyer,Male,38,Gen X (35–44),Surabaya,Bronze,1168
CUST-007059,108,11,4628700.0,3,4,4,11,Loyal Customers,Occasional Buyer,Female,18,Gen Z (18–24),Bali,Bronze,1072
CUST-007060,39,5,2729500.0,4,3,3,10,Potential Loyalists,Occasional Buyer,Female,37,Gen X (35–44),Bekasi,Bronze,1186
CUST-007061,108,3,2393000.0,3,1,3,7,About to Sleep,Inactive / Churned,Female,32,Millennial (25–34),Jakarta,Bronze,597
CUST-007062,132,5,2194500.0,3,3,3,9,Potential Loyalists,Occasional Buyer,Female,32,Millennial (25–34),Surabaya,Bronze,951
CUST-007063,479,3,307100.0,1,1,1,3,Lost,Inactive / Churned,Female,35,Gen X (35–44),Semarang,Bronze,734
CUST-007064,188,8,1981400.0,2,4,3,9,At Risk,Inactive / Churned,Female,28,Millennial (25–34),Bandung,Silver,589
CUST-007065,2,9,5432400.0,5,4,4,13,Champions,Occasional Buyer,Male,32,Millennial (25–34),Jakarta,Silver,785
CUST-007066,11,4,2817000.0,5,2,3,10,New Customers,Occasional Buyer,Female,34,Millennial (25–34),Bekasi,Bronze,797
CUST-007067,81,7,2747200.0,3,4,3,10,Potential Loyalists,Occasional Buyer,Male,38,Gen X (35–44),Jakarta,Silver,872
CUST-007068,29,10,2523500.0,4,4,3,11,Potential Loyalists,Occasional Buyer,Female,18,Gen Z (18–24),Bandung,Gold,652
CUST-007069,15,4,741400.0,5,2,1,8,New Customers,Occasional Buyer,Male,43,Gen X (35–44),Bali,Silver,801
CUST-007070,110,5,1515700.0,3,3,2,8,Needs Attention,Occasional Buyer,Male,21,Gen Z (18–24),Tangerang,Bronze,914
CUST-007071,10,4,536100.0,5,2,1,8,New Customers,Occasional Buyer,Male,38,Gen X (35–44),Bandung,Silver,721
CUST-007072,344,4,1971800.0,1,2,3,6,Lost,Inactive / Churned,Male,32,Millennial (25–34),Jakarta,Bronze,412
CUST-007073,13,5,1730100.0,5,3,3,11,Potential Loyalists,Occasional Buyer,Female,20,Gen Z (18–24),Balikpapan,Bronze,550
CUST-007074,65,22,10012600.0,4,5,5,14,Champions,VIP — High Spender,Male,36,Gen X (35–44),Jakarta,Silver,875
CUST-007075,26,13,3331200.0,4,4,4,12,Champions,Occasional Buyer,Female,23,Gen Z (18–24),Jakarta,Bronze,731
CUST-007076,181,5,3599000.0,2,3,4,9,At Risk,Occasional Buyer,Male,41,Gen X (35–44),Bandung,Bronze,925
CUST-007077,335,6,2362500.0,1,4,3,8,At Risk,Inactive / Churned,Female,25,Millennial (25–34),Bali,Bronze,809
CUST-007078,46,8,6010400.0,4,4,4,12,Champions,Occasional Buyer,Female,18,Gen Z (18–24),Yogyakarta,Bronze,617
CUST-007079,139,4,2152100.0,2,2,3,7,Hibernating,Inactive / Churned,Female,45,Baby Boomer (45–54),Jakarta,Bronze,523
CUST-007080,399,2,1288900.0,1,1,2,4,Lost,Occasional Buyer,Female,33,Millennial (25–34),Medan,Bronze,1222
CUST-007081,41,24,11338800.0,4,5,5,14,Champions,VIP — High Spender,Male,39,Gen X (35–44),Depok,Gold,1129
CUST-007082,4,41,30925400.0,5,5,5,15,Champions,VIP — High Spender,Female,24,Gen Z (18–24),Surabaya,Gold,755
CUST-007083,135,3,829600.0,3,1,2,6,About to Sleep,Inactive / Churned,Male,32,Millennial (25–34),Depok,Bronze,644
CUST-007084,230,8,4682600.0,2,4,4,10,Cannot Lose Them,Occasional Buyer,Female,47,Baby Boomer (45–54),Bandung,Bronze,683
CUST-007085,94,16,4415600.0,3,5,4,12,Loyal Customers,Occasional Buyer,Female,31,Millennial (25–34),Surabaya,Silver,1053
CUST-007086,9,19,6595400.0,5,5,5,15,Champions,VIP — High Spender,Female,36,Gen X (35–44),Bandung,Silver,688
CUST-007087,57,16,11309400.0,4,5,5,14,Champions,VIP — High Spender,Female,37,Gen X (35–44),Malang,Gold,862
CUST-007088,53,5,2050200.0,4,3,3,10,Potential Loyalists,Occasional Buyer,Female,28,Millennial (25–34),Balikpapan,Gold,1057
CUST-007089,70,4,5213700.0,3,2,4,9,Potential Loyalists,Occasional Buyer,Male,34,Millennial (25–34),Jakarta,Silver,481
CUST-007090,78,12,4429500.0,3,4,4,11,Loyal Customers,Occasional Buyer,Male,46,Baby Boomer (45–54),Bali,Gold,800
CUST-007091,285,5,2020600.0,1,3,3,7,At Risk,Inactive / Churned,Male,31,Millennial (25–34),Jakarta,Bronze,501
CUST-007092,360,4,937800.0,1,2,2,5,Lost,Occasional Buyer,Female,40,Gen X (35–44),Balikpapan,Silver,901
CUST-007093,18,13,3585700.0,5,4,4,13,Champions,Occasional Buyer,Female,18,Gen Z (18–24),Jakarta,Gold,708
CUST-007094,38,10,2774000.0,4,4,3,11,Potential Loyalists,Occasional Buyer,Male,42,Gen X (35–44),Bekasi,Silver,542
CUST-007095,79,14,6404000.0,3,4,4,11,Loyal Customers,Occasional Buyer,Male,18,Gen Z (18–24),Makassar,Gold,982
CUST-007096,53,21,9080000.0,4,5,5,14,Champions,Occasional Buyer,Female,41,Gen X (35–44),Surabaya,Gold,506
CUST-007097,313,3,709200.0,1,1,1,3,Lost,Occasional Buyer,Female,35,Gen X (35–44),Bandung,Bronze,961
CUST-007098,42,23,15749700.0,4,5,5,14,Champions,VIP — High Spender,Male,31,Millennial (25–34),Bandung,Gold,1096
CUST-007099,22,4,672900.0,5,2,1,8,New Customers,Occasional Buyer,Male,31,Millennial (25–34),Depok,Bronze,611
CUST-007100,172,4,607500.0,2,2,1,5,Hibernating,Occasional Buyer,Female,29,Millennial (25–34),Semarang,Bronze,976
CUST-007101,60,2,359500.0,4,1,1,6,New Customers,Inactive / Churned,Male,24,Gen Z (18–24),Bekasi,Silver,419
CUST-007102,655,3,810400.0,1,1,2,4,Lost,Inactive / Churned,Female,30,Millennial (25–34),Bandung,Bronze,553
CUST-007103,6,4,1950900.0,5,2,3,10,New Customers,Occasional Buyer,Female,51,Baby Boomer (45–54),Tangerang,Bronze,1070
CUST-007104,64,4,2733700.0,4,2,3,9,New Customers,Occasional Buyer,Female,43,Gen X (35–44),Bekasi,Bronze,390
CUST-007105,106,7,3680700.0,3,4,4,11,Loyal Customers,Occasional Buyer,Male,24,Gen Z (18–24),Jakarta,Silver,950
CUST-007106,583,2,307700.0,1,1,1,3,Lost,Inactive / Churned,Male,34,Millennial (25–34),Bandung,Gold,775
CUST-007107,17,23,10685300.0,5,5,5,15,Champions,VIP — High Spender,Male,32,Millennial (25–34),Balikpapan,Silver,1211
CUST-007108,156,4,972200.0,2,2,2,6,Hibernating,Occasional Buyer,Male,30,Millennial (25–34),Depok,Silver,1240
CUST-007109,521,3,947000.0,1,1,2,4,Lost,Occasional Buyer,Female,22,Gen Z (18–24),Bandung,Gold,1011
CUST-007110,5,4,1565400.0,5,2,2,9,New Customers,Occasional Buyer,Male,36,Gen X (35–44),Jakarta,Gold,1266
CUST-007111,69,4,660400.0,3,2,1,6,About to Sleep,Occasional Buyer,Female,39,Gen X (35–44),Jakarta,Bronze,1028
CUST-007112,254,4,1933900.0,2,2,3,7,Hibernating,Inactive / Churned,Female,24,Gen Z (18–24),Surabaya,Gold,807
CUST-007113,277,6,6522900.0,1,4,4,9,Cannot Lose Them,Inactive / Churned,Male,49,Baby Boomer (45–54),Surabaya,Gold,656
CUST-007114,29,4,1694700.0,4,2,3,9,New Customers,Occasional Buyer,Male,45,Baby Boomer (45–54),Bandung,Bronze,1051
CUST-007115,5,40,18510100.0,5,5,5,15,Champions,VIP — High Spender,Female,32,Millennial (25–34),Jakarta,Gold,911
CUST-007116,102,4,3132100.0,3,2,4,9,Potential Loyalists,Occasional Buyer,Female,20,Gen Z (18–24),Jakarta,Bronze,933
CUST-007117,198,5,2398300.0,2,3,3,8,At Risk,Occasional Buyer,Female,35,Gen X (35–44),Yogyakarta,Bronze,983
CUST-007118,64,5,3353900.0,4,3,4,11,Loyal Customers,Occasional Buyer,Male,34,Millennial (25–34),Surabaya,Silver,928
CUST-007119,243,3,2269600.0,2,1,3,6,Hibernating,Inactive / Churned,Female,36,Gen X (35–44),Jakarta,Bronze,838
CUST-007120,150,13,8474100.0,2,4,5,11,Cannot Lose Them,Occasional Buyer,Female,46,Baby Boomer (45–54),Jakarta,Gold,1099
CUST-007121,100,4,1487100.0,3,2,2,7,About to Sleep,Occasional Buyer,Female,30,Millennial (25–34),Medan,Gold,859
CUST-007122,335,4,1776500.0,1,2,3,6,Lost,Occasional Buyer,Male,50,Baby Boomer (45–54),Surabaya,Bronze,1043
CUST-007123,63,9,3386600.0,4,4,4,12,Champions,Occasional Buyer,Female,35,Gen X (35–44),Jakarta,Gold,1220
